District,Block,Gram Panchayat,Village,Habitation,New Location,PWS Scheme Code,PWS Scheme Name,Latitude,Longitude,Sample Id,Fluoride (mg/l)in TW water sample ,Total Coliform (CFU/100ml) in TW water sample 
PURULIA,RAGHUNATHPUR - I,BABUGRAM,JULUDI,JULUDI,NO,,,23.4897484,86.5907806,2081595,2.586,28
PURULIA,RAGHUNATHPUR - I,BABUGRAM,RANGAMETYA,RANGAMETYA,NO,,,23.5173808,86.6084639,2081602,2.331,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,MAHINDA ALIAS BABUDERGAN,MAHINDRAALIAS BABUDER GAN,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.5381947,86.6181014,2081605,1.829,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,DUMARIAKURI,DANGATOLA,NO,,,23.500398,86.5930312,2081598,1.691,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,BAGATBARI,BAGATBARI,NO,,,23.4739808,86.5898927,2081591,1.621,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,SHYAMSUNDARPUR,SHYAMSUNDARPUR,NO,,,23.4961137,86.5919667,2081597,1.488,24
PURULIA,RAGHUNATHPUR - I,BABUGRAM,RANGAMETYA,RANGAMETYA,NO,,,23.5189211,86.607731,2081603,1.466,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,DUMARIAKURI,MAHATO DANGA,NO,,,23.5073951,86.6012462,2081601,1.426,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,SHYAMSUNDARPUR,SHYAMSUNDARPUR,NO,,,23.4952916,86.5908327,2081596,1.372,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,DUMARIAKURI,MAHATO DANGA,NO,,,23.4981437,86.6031682,2081600,1.209,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,DUMARIAKURI,MAHATO DANGA,NO,,,23.4975842,86.6081357,2081599,1.172,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,JULUDI,JULUDI,NO,,,23.4825569,86.5935242,2081594,1.052,6
PURULIA,RAGHUNATHPUR - I,BABUGRAM,MAHINDA ALIAS BABUDERGAN,MAHINDRAALIAS BABUDER GAN,NO,,,23.5349339,86.6084254,2081604,0.918,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2929017,86.410946,1031942,0.828,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,BAGATBARI,BAGATBARI,NO,,,23.4815943,86.586586,2081593,0.76,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JYOTGORA,NO,,,23.17754,86.558995,283409,0.76,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,,,23.1653016,86.5677381,283418,0.73,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2919589,86.4129242,1031940,0.726,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1688232,86.5621718,283426,0.7,75
PURULIA,KASHIPUR,HADALDA UPPRAH,HADALDA,HADALDA,NO,,,23.3136644,86.7531504,1042258,0.69,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2934265,86.4128829,1031941,0.67,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4543376,86.6255249,1042261,0.63,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.460515,86.6300517,1042268,0.63,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5570942,86.3965857,2052090,0.61,0
PURULIA,KASHIPUR,HADALDA UPPRAH,HADALDA,HADALDA,NO,,,23.3106787,86.7557939,1042260,0.61,0
PURULIA,BALARAMPUR,GENRUA,DABHA,BANDIH,NO,,,23.094877,86.1572949,311843,0.6,25
PURULIA,KASHIPUR,HADALDA UPPRAH,HADALDA,HADALDA,NO,,,23.3143279,86.7535013,1042257,0.59,15
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,,,23.3175029,86.7508644,1042256,0.59,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1726033,86.5613283,283435,0.57,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5564921,86.3986346,2052092,0.56,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,,,23.281555,86.3675867,283381,0.56,0
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,,,23.319261,86.7432741,1042254,0.53,0
PURULIA,KASHIPUR,HADALDA UPPRAH,HADALDA,HADALDA,NO,,,23.3117887,86.7546506,1042259,0.53,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JYOTGORA,NO,,,23.1784267,86.5599733,283410,0.52,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2924044,86.4070537,1031934,0.511,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4594206,86.6290762,1042266,0.51,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,,,23.165385,86.56766,283417,0.51,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DABHAHATTOLA,NO,,,23.1027139,86.1453374,311855,0.5,29
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0944146,86.1376916,311854,0.5,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2915633,86.4078567,1031936,0.495,0
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,,,23.318518,86.7423899,1042255,0.49,0
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,,,23.3202146,86.7438388,1042253,0.49,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4564852,86.6277547,1042262,0.49,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4625239,86.6304108,1042269,0.49,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4596433,86.6292067,1042267,0.49,13
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2920308,86.4088147,1031937,0.482,8
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.457694,86.6283883,1042264,0.47,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1713167,86.5644783,283429,0.47,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1720567,86.5609549,283436,0.47,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,BAGATBARI,BAGATBARI,NO,,,23.4761167,86.5881134,2081592,0.468,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,,,23.1658583,86.5651583,283419,0.45,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2858183,86.3661267,283386,0.44,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5621064,86.4017341,2052076,0.43,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4605933,86.6277524,1042265,0.43,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.56194,86.4009044,2052081,0.42,0
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,JORAPUKUR,NO,,,23.4572167,86.6281749,1042263,0.42,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0732335,86.5561949,1052900,0.412,7
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5559094,86.4006234,2052091,0.41,0
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.3225237,86.7445489,1042252,0.41,0
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2924339,86.4077004,1031933,0.407,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DABHAHATTOLA,NO,,,23.1018418,86.147049,311857,0.4,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DABHAHATTOLA,NO,,,23.1014799,86.14732,311856,0.4,1
PURULIA,PURULIA - II,PINDRA,CHAKIRBAN,CHOKIRBON,NO,,,23.2906467,86.407005,1031935,0.391,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.5648413,86.4008059,2052074,0.39,0
PURULIA,KASHIPUR,HADALDA UPPRAH,UPARRA,UPARRAH,NO,,,23.3227932,86.7444424,1042251,0.39,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1661183,86.5636683,283423,0.39,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.172315,86.5648783,283434,0.37,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1716267,86.5648333,283430,0.36,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,,,23.2848517,86.365545,283384,0.36,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1687451,86.5596889,283425,0.35,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,,,23.2852627,86.3680933,283380,0.35,8
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5627769,86.4018555,2052077,0.34,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1946679,86.0499277,2031571,0.34,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,KADMA,KADMA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0658209,86.5260649,1052903,0.335,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.28423,86.36538,283383,0.33,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1942868,86.0493166,2031572,0.328,2
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,KADMA,KADMA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0660725,86.5248467,1052902,0.326,11
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1967067,86.048685,2031574,0.324,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5618311,86.3996114,2052082,0.32,0
PURULIA,PUNCHA,PIRRAH,PIRRA,KHARBAN,NO,,,23.16019,86.57191,283413,0.32,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1724236,86.565806,283432,0.32,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.197957,86.0454716,2031563,0.32,3
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.1999886,86.0456155,2031558,0.32,2
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.5614893,86.3990887,2052083,0.31,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0952813,86.1384312,311853,0.3,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0857431,86.1337223,311852,0.3,8
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0952054,86.1454702,311846,0.3,35
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5641501,86.4018456,2052073,0.3,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JYOTGORA,NO,,,23.1805017,86.56172,283411,0.3,32
PURULIA,KASHIPUR,SONAIJURI,JORAPUKUR ALIAS SITARAMPUR,SHYAMPUR,NO,,,23.4501458,86.6415148,1042270,0.29,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.1999817,86.047205,2031557,0.288,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5631639,86.4000942,2052078,0.28,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5625527,86.3997215,2052080,0.28,0
PURULIA,PUNCHA,PIRRAH,PIRRA,KHARBAN,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1622967,86.5695583,283416,0.28,17
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5608484,86.399642,2052085,0.27,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JYOTGORA,NO,,,23.1821117,86.562295,283412,0.27,0
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,,,23.5604723,86.3993199,2052086,0.26,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JYOTGORA,NO,,,23.17713,86.5587833,283408,0.25,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1628883,86.5659367,283421,0.25,0
PURULIA,BAGMUNDI,BAGHMUNDI,SARAKDI,SARAKDI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1899024,86.0502938,2031553,0.242,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5601174,86.3972343,2052088,0.24,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1976367,86.0488067,2031575,0.24,1
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.197941,86.0448342,2031564,0.24,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1944482,86.0486908,2031569,0.23,4
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.05998,86.6618683,1052914,0.22,28
PURULIA,PARA,BAHARA,BAHARA,BAHARA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.563816,86.4003635,2052075,0.21,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5569723,86.4008289,2052089,0.21,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1734817,86.56585,283433,0.21,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0728405,86.5542017,1052901,0.202,19
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1928424,86.0489771,2031565,0.201,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DABHAHATTOLA,NO,,,23.1045217,86.1489322,311870,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DABHAHATTOLA,NO,,,23.1039784,86.146123,311869,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1042235,86.1434817,311868,0.2,24
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1009777,86.1405147,311866,0.2,27
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1012538,86.138126,311865,0.2,2
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1012273,86.1381538,311864,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1000422,86.1403071,311863,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1034493,86.1419536,311859,0.2,2
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.102893,86.14402,311858,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0869089,86.1359562,311851,0.2,9
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1001312,86.1417112,311862,0.2,18
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.0999791,86.1448518,311861,0.2,15
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1037005,86.1410868,311860,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,BANDIH,NO,,,23.0948233,86.1544698,311844,0.2,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0899744,86.1434595,311847,0.2,12
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1647267,86.5646667,283422,0.2,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1928865,86.0499743,2031567,0.199,6
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,KADMA,KADMA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0656217,86.5276679,1052904,0.192,0
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,,,23.0562067,86.6604833,1052913,0.192,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1708083,86.5644267,283428,0.19,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.195625,86.0476217,2031568,0.189,0
PURULIA,PUNCHA,PIRRAH,PIRRA,JOYPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.165925,86.5647367,283420,0.18,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1710124,86.5615442,283424,0.18,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,,,23.1694447,86.5641965,283427,0.18,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1982796,86.0490305,2031576,0.175,0
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,,,23.0611597,86.6603886,1052910,0.174,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.1977583,86.0463717,2031560,0.17,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0668041,86.5543951,1052895,0.167,17
PURULIA,PUNCHA,PIRRAH,PIRRA,KHARBAN,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.160405,86.5715383,283414,0.16,4
PURULIA,PUNCHA,PIRRAH,PIRRA,KHARBAN,NO,,,23.1619009,86.570055,283415,0.16,0
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,,,23.0621185,86.6610732,1052909,0.159,12
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0706724,86.5599127,1052899,0.159,0
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,,,23.0605786,86.6603101,1052911,0.159,0
PURULIA,PARA,BAHARA,FATEPUR,FATEPUR,NO,,,23.5612303,86.3974818,2052084,0.15,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0690054,86.5578266,1052898,0.15,11
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0583453,86.6611026,1052912,0.147,14
PURULIA,MANBAZAR - I,MANBAZAR,SANODA,SANODA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0689889,86.6699117,1052906,0.144,10
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1947488,86.0491682,2031573,0.144,0
PURULIA,BAGMUNDI,BAGHMUNDI,SARAKDI,SARAKDI,NO,,,23.1918783,86.0519817,2031555,0.144,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0630641,86.5546471,1052897,0.143,12
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.200735,86.0491133,2031580,0.141,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.1988356,86.0455323,2031562,0.14,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,,,23.1987938,86.0464851,2031559,0.14,1
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.1965477,86.0498708,2031578,0.14,0
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,,,23.0726717,86.6597583,1052908,0.139,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0643436,86.5553146,1052896,0.139,13
PURULIA,BAGMUNDI,BAGHMUNDI,SARAKDI,SARAKDI,NO,,,23.1913567,86.0516267,2031554,0.139,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.2002917,86.0487283,2031581,0.136,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.19649,86.0494117,2031577,0.132,0
PURULIA,PUNCHA,PIRRAH,PIRRA,RAGHUDIH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.1730366,86.5686667,283431,0.13,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.19374,86.0496633,2031570,0.124,0
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,BAGMUND,NO,,,23.19818,86.0504798,2031579,0.122,6
PURULIA,BAGMUNDI,BAGHMUNDI,SARAKDI,SARAKDI,NO,,,23.1881061,86.049463,2031552,0.117,0
PURULIA,MANBAZAR - I,MANBAZAR,SANODA,SANODA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0692167,86.6688996,1052907,0.111,0
PURULIA,BALARAMPUR,GENRUA,DABHA,KUMAR KULI,NO,,,23.1044262,86.1420261,311867,0.1,0
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0882623,86.1424732,311849,0.1,15
PURULIA,BALARAMPUR,GENRUA,DABHA,DHABHANANAPIT PARA,NO,,,23.0891733,86.1430301,311848,0.1,0
PURULIA,MANBAZAR - I,MANBAZAR,SANODA,SANODA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0722877,86.6743026,1052905,0.098,3
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2826367,86.3656457,283382,0.08,12
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,SM/00310,MANBAZAR WATER SUPPLY SCHEME,23.05932,86.658955,1052916,,9
PURULIA,MANBAZAR - I,MANBAZAR,MANBAZAR,MANBAGAR,NO,SM/00310,MANBAZAR WATER SUPPLY SCHEME,23.0600444,86.6584428,1052915,,11
PURULIA,BAGMUNDI,BAGHMUNDI,BAGHMUNDI,HIKIMDIH,NO,SM/00800,BAGMUNDI WATER SUPPLY SCHEME,23.1977772,86.0456325,2031561,,0
PURULIA,ARSHA,HENSLA,HESLA,HENSLADIH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2795243,86.2595238,2022303,2.17,0
PURULIA,ARSHA,HENSLA,SATRA,SATRA,NO,,,23.2805212,86.2958277,2022298,2.17,0
PURULIA,ARSHA,HENSLA,HESLA,HENSLADIH,NO,,,23.286292,86.2614597,2022308,1.93,0
PURULIA,ARSHA,HENSLA,HESLA,HENSLADIH,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2821709,86.2604711,2022304,1.8,0
PURULIA,ARSHA,HENSLA,HESLA,HENSLADIH,NO,,,23.2833806,86.2614824,2022305,1.7,0
PURULIA,ARSHA,HENSLA,SATRA,SATRA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2747834,86.2981811,2022293,1.69,0
PURULIA,MANBAZAR - I,BHALUBASA,CHEPUA,CHEPUA,NO,,,23.0585514,86.6097521,1052881,1.665,43
PURULIA,ARSHA,HENSLA,SATRA,SATRA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.2783543,86.2928083,2022297,1.66,0
